"Fruits: Farmgate Prices by Commodity, by Region and by Province, Monthly, 2010-2024"

"Geolocation","Commodity","2020 January","2020 February","2020 March","2020 April","2020 May","2020 June","2020 July","2020 August","2020 September","2020 October","2020 November","2020 December","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December"
"..REGION XIII (Caraga)","Banana Saba, green",13.50,13.38,14.04,12.52,14.41,15.96,13.59,13.58,14.67,14.88,14.06,16.18,14.13,14.34,15.28,14.53,14.80,14.11,14.27,13.85,13.48,13.72,13.01,14.37,13.80,13.70,14.90,11.03,10.35,12.78,12.33,12.56,15.05,15.99,15.76,16.32,16.72,16.02,15.44,14.97,15.30,14.61,13.62,15.35,15.58,15.85,15.27,16.01,16.27,16.87,17.50,10.92,10.88,11.37,11.87,12.12,13.31,..,..,..
"..REGION XIII (Caraga)","Calamansi",19.47,20.08,20.96,28.16,24.90,27.47,22.10,21.40,18.69,15.41,22.05,30.89,21.67,37.45,30.66,34.71,34.27,28.30,35.13,30.83,32.87,32.64,33.00,28.67,36.46,41.26,43.12,45.00,44.22,48.54,43.75,44.41,46.43,38.73,36.85,39.38,31.37,30.32,33.25,38.92,42.81,39.80,33.70,31.10,30.70,29.93,34.20,28.81,33.65,40.65,39.24,41.76,42.53,32.94,7.61,12.11,18.30,..,..,..
"..REGION XIII (Caraga)","Chico [Sapota]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Dragon fruit",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.00,100.00,150.00,150.00,119.69,149.49,..,..,..
"..REGION XIII (Caraga)","Durian",43.16,46.97,47.59,45.00,41.82,45.00,46.27,43.58,49.53,44.63,41.52,32.58,48.82,46.91,50.37,48.00,41.36,44.55,52.46,48.85,47.53,47.79,53.74,39.52,40.01,37.41,43.94,36.92,51.42,41.74,39.67,48.69,52.30,54.38,42.08,32.30,38.91,48.83,41.31,54.14,50.69,60.44,47.70,49.87,43.56,49.25,53.32,49.70,50.00,55.00,50.00,45.00,45.00,32.47,54.75,42.36,49.83,..,..,..
"..REGION XIII (Caraga)","Grapes, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Grapes, red",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Guapple",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.00,15.00,15.00,47.78,32.50,33.00,..,..,..
"..REGION XIII (Caraga)","Guava",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.00,5.00,5.00,5.00,5.00,5.00,25.00,27.00,26.35,..,..,..
"..REGION XIII (Caraga)","Guayabano [Soursop]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.50,28.33,17.50,34.85,33.17,50.00,24.00,32.42,25.00,..,..,..
"..REGION XIII (Caraga)","Honeydew melon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Jackfruit, ripe",22.21,21.65,19.08,23.44,22.04,19.02,16.14,18.64,18.27,23.87,19.71,18.65,18.47,22.96,26.68,19.72,21.54,23.10,20.54,19.40,22.14,21.75,24.00,20.39,22.70,24.82,26.02,26.87,27.47,23.84,24.71,27.88,26.51,28.15,28.66,35.75,31.84,25.41,19.62,22.29,25.82,28.42,32.59,28.65,28.84,36.61,31.32,35.75,31.21,37.96,39.38,31.17,32.64,29.27,28.16,31.50,23.86,..,..,..
"..REGION XIII (Caraga)","Lanzones",28.89,27.06,33.23,24.74,28.74,..,..,33.84,29.35,28.89,26.10,..,55.95,..,..,..,..,30.00,..,..,60.00,..,..,40.22,31.31,37.70,..,..,..,28.00,..,..,..,..,50.00,51.67,57.90,36.41,32.23,..,..,..,..,39.05,34.07,29.62,27.11,32.10,32.30,..,..,30.00,31.67,24.82,59.50,47.53,47.26,..,..,..
"..REGION XIII (Caraga)","Mandarin Ladu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Mandarin Szinkom",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Mango Carabao, green",32.26,32.52,43.22,39.29,45.00,42.56,49.00,40.96,38.06,41.96,46.36,42.65,59.64,34.25,50.27,48.38,35.07,33.74,30.94,46.60,41.16,33.09,25.51,46.84,44.63,44.05,54.87,56.08,44.05,56.92,50.00,49.06,44.19,52.67,54.84,62.50,47.73,47.67,47.29,43.89,43.35,52.00,34.83,59.83,58.63,47.38,44.74,55.59,63.00,60.00,58.00,40.00,39.88,39.88,50.00,50.00,60.00,..,..,..
"..REGION XIII (Caraga)","Mango Indian, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.00,25.00,25.00,25.00,31.94,56.25,..,..,..
"..REGION XIII (Caraga)","Mango Piko, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.00,25.00,25.00,..,..,..
"..REGION XIII (Caraga)","Mango, Other Variety",8.31,11.50,12.73,8.83,10.00,25.26,11.24,15.47,20.00,19.11,12.94,16.54,14.22,12.40,12.13,10.19,13.39,13.84,18.48,16.94,18.76,16.58,14.73,15.86,9.07,10.00,10.00,9.47,..,..,9.49,18.01,..,..,..,8.68,..,..,..,..,..,14.73,12.10,..,..,..,..,..,26.99,..,..,20.00,15.00,21.03,10.00,17.01,30.00,..,..,..
"..REGION XIII (Caraga)","Mangosteen",60.00,..,57.94,..,60.00,64.50,61.98,46.76,46.74,61.33,71.46,69.74,72.82,61.11,65.38,92.39,49.00,60.94,71.50,77.65,80.13,72.32,98.89,82.50,..,..,..,..,..,..,..,..,..,..,..,..,42.00,45.89,37.98,..,..,..,57.92,58.44,37.87,47.93,47.08,52.50,34.66,35.00,35.00,35.00,30.00,30.00,39.75,42.79,44.62,..,..,..
"..REGION XIII (Caraga)","Marang",13.35,10.53,14.54,10.73,16.16,10.65,61.41,20.20,20.75,20.42,17.05,16.95,14.19,14.26,20.93,15.80,14.85,16.58,16.19,16.24,15.17,13.43,15.17,16.18,16.74,8.61,..,..,..,20.00,..,..,13.13,16.31,18.02,17.91,16.87,18.69,14.42,..,..,..,..,16.76,16.50,16.51,15.00,14.90,30.00,30.00,50.00,30.00,30.00,22.59,21.99,18.46,20.34,..,..,..
"..REGION XIII (Caraga)","Muskmelon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.00,40.00,40.00,..,..,..
"..REGION XIII (Caraga)","Orange",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Papaya Hawaiian",18.93,19.10,17.81,13.24,18.14,15.79,14.93,15.15,15.78,15.58,17.65,14.50,16.80,17.78,18.01,17.05,16.24,14.21,12.54,15.97,17.92,15.07,14.74,22.53,18.28,19.31,18.62,20.39,18.55,21.25,17.17,20.58,16.03,17.28,16.45,14.87,17.95,15.56,14.46,20.41,20.98,17.78,18.32,18.23,18.23,18.23,19.31,19.29,18.67,18.83,19.50,40.00,40.00,50.00,20.00,21.46,27.17,..,..,..
"..REGION XIII (Caraga)","Papaya native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.32,10.26,8.50,8.61,9.99,9.21,10.02,10.20,10.14,11.25,11.41,11.11,9.93,9.34,11.36,10.43,11.18,11.32,10.28,9.95,9.54,11.34,9.90,12.14,13.17,12.50,13.33,10.00,15.18,22.60,12.00,10.00,10.17,..,..,..
"..REGION XIII (Caraga)","Papaya Sinta",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Papaya Solo",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.00,14.00,14.00,16.00,16.00,16.00,16.00,16.00,16.00,..,..,..
"..REGION XIII (Caraga)","Pineapple Formosa",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Pineapple Hawaiian",17.86,21.82,17.67,21.27,22.61,24.98,22.89,21.84,21.46,23.02,22.63,21.15,25.91,23.62,22.56,26.08,23.47,23.08,21.08,20.68,21.81,23.27,19.74,21.72,20.43,21.64,21.26,30.43,25.74,25.28,22.26,22.14,24.03,22.50,21.32,27.48,23.54,22.68,23.02,19.33,24.72,23.39,24.11,24.95,26.14,23.56,23.12,28.47,22.50,25.00,27.50,29.52,28.78,33.88,30.00,25.00,25.00,..,..,..
"..REGION XIII (Caraga)","Pineapple native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.00,42.14,42.00,43.20,..,..,..,25.00,..,..,30.00,..,..,..,..,..,..,..,..,..,30.00,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.00,40.00,29.11,25.88,14.00,18.50,18.50,..,..,..
"..REGION XIII (Caraga)","Pomelo",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.00,35.46,30.72,20.00,19.71,22.50,..,..,..
"..REGION XIII (Caraga)","Rambutan",28.47,22.08,32.35,24.85,30.85,25.00,26.08,32.80,32.91,32.25,33.20,25.56,37.43,30.48,30.07,28.87,26.40,27.75,30.82,36.18,32.39,35.12,30.82,32.86,30.06,22.92,..,..,..,21.67,..,..,24.80,34.77,32.02,25.36,30.00,26.66,30.00,..,..,..,19.03,27.35,31.75,32.57,32.47,34.33,25.00,..,..,28.34,31.67,23.88,29.83,27.94,29.64,..,..,..
"..REGION XIII (Caraga)","Santol native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.58,10.00,12.00,..,..,..
"..REGION XIII (Caraga)","Siniguelas [Jamaica plum]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Starapple",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.00,..,..,..,..,..
"..REGION XIII (Caraga)","Tamarind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.00,10.00,10.00,10.00,10.00,10.00,..,..,..
"..REGION XIII (Caraga)","Watermelon",16.83,23.11,11.56,13.00,11.66,13.51,14.99,10.68,15.61,11.53,14.08,19.97,17.20,15.79,16.17,14.07,13.35,12.83,12.92,12.95,12.34,17.83,15.39,18.48,15.28,..,21.85,21.68,18.19,18.89,15.93,16.57,20.12,17.93,13.00,17.65,19.05,..,..,15.95,15.67,14.67,12.77,15.99,14.50,16.47,17.36,23.87,16.04,20.00,16.33,13.80,11.02,20.53,28.64,40.00,29.32,..,..,..
"..REGION XIII (Caraga)","Anonas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Aratelis (Manzanita)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Balimbing",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Banana, Other Variety",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.00,10.00,10.00,10.00,10.00,10.00,14.00,17.18,13.67,..,..,..
"..REGION XIII (Caraga)","Bignay",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Breadfruit",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Camatchili",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Canistel",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Duhat",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Golden Melon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Karamay",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION XIII (Caraga)","Lemon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.00,..,30.00,31.45,30.00,35.00,35.00,35.00,..,..,..
"..REGION XIII (Caraga)","Lime",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.00,45.00,50.00,..,..,..,..,..,..
"..REGION XIII (Caraga)","Makopa",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.00,20.00,50.00,..,..,..,..,..,..
"..REGION XIII (Caraga)","Passion fruit",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Tambis",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Atis [Sugarapple]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.33,..,..,25.00,..,36.96,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Avocado",..,22.90,22.16,22.13,20.37,22.33,20.00,21.67,19.38,19.13,19.63,..,..,25.35,24.43,23.40,20.83,19.29,19.50,17.67,15.55,15.55,..,..,..,15.71,16.00,15.38,15.00,15.35,15.75,15.52,15.60,15.50,..,15.86,15.42,18.11,21.61,22.19,22.56,22.59,22.17,25.84,25.76,30.52,31.17,33.38,40.00,40.00,40.00,20.99,40.26,40.00,71.82,43.88,35.00,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Banana Bungulan, green",13.69,13.93,20.10,20.21,16.86,14.05,14.39,16.03,15.59,17.90,15.62,15.74,15.40,17.70,12.80,17.22,14.86,16.35,14.82,14.84,14.46,15.69,15.86,12.12,15.34,13.75,15.08,13.67,14.22,14.86,15.31,15.43,15.47,15.88,14.36,16.75,16.44,15.12,15.28,15.54,18.88,16.02,16.38,17.05,16.86,18.10,18.98,22.13,25.04,26.59,27.20,20.91,20.23,44.24,20.41,17.56,19.29,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Banana Cavendish",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.00,..,22.51,22.50,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Banana Lakatan, green",19.40,21.05,18.20,21.91,23.22,22.56,20.42,19.85,17.07,21.35,20.87,17.18,17.97,20.39,19.14,19.07,20.31,21.40,19.29,19.21,19.48,19.52,19.79,17.09,20.60,19.35,20.26,21.78,22.06,22.25,22.36,22.57,22.73,23.45,24.96,24.55,23.32,21.85,23.12,23.48,24.20,23.89,23.81,24.72,24.25,25.40,26.13,25.48,22.26,23.69,24.59,25.86,28.07,26.08,24.29,28.95,26.30,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Banana Latundan, green",16.26,16.46,20.89,20.95,16.68,16.96,17.15,18.53,15.98,16.12,16.34,14.15,16.21,15.94,20.27,17.30,15.23,15.25,15.76,15.59,15.71,15.35,15.13,10.15,15.79,15.69,14.12,15.58,15.68,16.10,16.00,16.05,14.10,17.14,15.57,18.49,17.92,18.11,18.86,18.96,18.66,19.67,19.05,20.60,20.55,22.02,23.47,24.93,29.39,31.00,33.60,7.14,22.12,28.40,..,..,21.19,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Banana Saba, green",13.16,12.14,14.76,14.97,11.84,12.07,12.20,12.73,12.73,12.97,13.07,12.59,14.42,14.12,13.86,12.78,12.44,14.84,13.66,12.54,11.52,12.38,12.57,11.06,12.64,11.48,12.25,12.77,12.58,13.16,13.44,14.14,14.31,14.67,14.70,15.43,15.54,14.53,15.61,15.79,17.62,17.68,17.88,18.23,18.68,19.55,19.63,20.98,19.92,20.66,22.12,15.00,16.25,17.39,14.76,14.09,15.73,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Calamansi",27.96,28.83,22.91,22.77,22.81,22.43,22.19,22.40,21.24,21.50,20.58,19.80,21.57,21.36,21.55,21.66,21.33,19.44,18.62,19.42,19.59,20.02,19.15,..,19.80,20.03,20.29,20.21,20.12,19.81,19.66,19.72,19.66,20.02,25.00,16.00,24.96,25.99,26.08,27.47,27.64,27.63,15.83,16.17,15.96,18.70,20.95,23.65,18.70,20.95,23.65,34.95,34.11,35.17,20.78,33.87,35.86,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Chico [Sapota]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.00,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Dragon fruit",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Durian",..,..,..,..,..,..,..,79.98,77.96,64.66,88.57,..,..,..,..,..,..,..,..,85.00,75.00,80.00,..,..,..,..,..,..,..,..,..,..,80.80,82.00,82.00,82.50,..,73.87,79.28,..,..,..,74.15,71.63,73.94,52.55,56.01,..,60.00,60.00,..,..,..,99.50,50.00,3.06,41.27,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Grapes, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Grapes, red",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Guapple",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Guava",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.00,36.87,44.00,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Guayabano [Soursop]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.67,16.50,17.44,15.75,14.67,13.80,14.56,..,..,..,..,15.38,15.00,15.60,15.00,..,..,13.90,14.25,..,..,15.57,15.37,..,15.28,15.63,15.77,15.80,15.29,15.80,15.88,18.58,20.80,22.85,26.67,20.00,20.00,..,..,..,..,25.00,10.00,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Honeydew melon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Jackfruit, ripe",16.58,16.40,15.97,16.56,14.45,15.25,15.06,15.00,14.32,14.25,14.31,17.83,14.42,14.38,14.33,14.46,14.52,13.61,11.66,12.15,13.20,14.16,13.13,16.63,14.11,14.00,14.07,14.07,13.99,13.84,13.91,13.97,13.76,13.97,13.26,16.29,15.65,15.25,15.10,15.07,15.30,15.21,15.76,16.24,15.89,17.45,18.24,19.65,21.35,18.00,23.00,17.00,41.65,21.38,15.00,82.44,21.79,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Lanzones",..,..,..,..,..,..,..,30.27,33.43,26.70,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.40,22.25,19.75,14.49,15.00,..,25.00,..,..,18.11,..,194.16,10.00,17.59,10.37,..,..,..
"..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)","Mandarin Ladu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
