,Species,Geolocation,Value,Year,Quarter,Volume
5530,Tiger Prawn,Region IV-A (CALABARZON),1516.78,2024, Quarter 2,2.5
5531,Tiger Prawn,MIMAROPA Region,1688.72,2024, Quarter 2,3.67
5532,Tiger Prawn,Region V (Bicol Region),16652.69,2024, Quarter 2,63.82
5533,Tiger Prawn,Region VI (Western Visayas),9195.34,2024, Quarter 2,23.37
5534,Tiger Prawn,Region VII (Central Visayas),1462.85,2024, Quarter 2,3.85
5535,Tiger Prawn,Region VIII (Eastern Visayas),696.55,2024, Quarter 2,2.35
5536,Tiger Prawn,Region IX (Zamboanga Peninsula),40768.96,2024, Quarter 2,100.99
5537,Tiger Prawn,Region X (Nothern Mindanao),41255.75,2024, Quarter 2,139.59
5538,Tiger Prawn,Region XI (Davao Region),2.8,2024, Quarter 2,0.01
5539,Tiger Prawn,Region XII (SOCCSKSARGEN),98.53,2024, Quarter 2,0.24
5540,Tiger Prawn,Region XIII (Caraga),45362.76,2024, Quarter 2,75.93
5541,Tiger Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),26491.69,2024, Quarter 2,87.95
5542,Mudcrab,National Capital Region (NCR),139.76,2024, Quarter 2,0.7
5543,Mudcrab,Cordillera Administrative Region (CAR),13297.803333333335,2024, Quarter 2,23.366666666666664
5544,Mudcrab,Region I (Ilocos Region),886.13,2024, Quarter 2,2.45
5545,Mudcrab,Region II (Cagayan Valley),5108.0,2024, Quarter 2,11.35
5546,Mudcrab,Region III (Central Luzon),930603.87,2024, Quarter 2,1756.92
5547,Mudcrab,Region IV-A (CALABARZON),7988.33,2024, Quarter 2,18.61
5548,Mudcrab,MIMAROPA Region,4299.79,2024, Quarter 2,14.44
5549,Mudcrab,Region V (Bicol Region),136980.11,2024, Quarter 2,327.63
5550,Mudcrab,Region VI (Western Visayas),8862.61,2024, Quarter 2,24.0
5551,Mudcrab,Region VII (Central Visayas),29.16,2024, Quarter 2,0.05
5552,Mudcrab,Region VIII (Eastern Visayas),2983.33,2024, Quarter 2,6.81
5553,Mudcrab,Region IX (Zamboanga Peninsula),25606.3,2024, Quarter 2,35.51
5554,Mudcrab,Region X (Nothern Mindanao),40667.41,2024, Quarter 2,100.36
5555,Mudcrab,Region XI (Davao Region),15.15,2024, Quarter 2,0.03
5556,Mudcrab,Region XII (SOCCSKSARGEN),280.15,2024, Quarter 2,0.46
5557,Mudcrab,Region XIII (Caraga),20140.4,2024, Quarter 2,32.17
5558,Mudcrab,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),35396.86,2024, Quarter 2,54.46
5559,Endeavor Prawn,National Capital Region (NCR),3043.4266666666663,2024, Quarter 2,19.51666666666667
5560,Endeavor Prawn,Cordillera Administrative Region (CAR),353.55,2024, Quarter 2,2.97
5561,Endeavor Prawn,Region I (Ilocos Region),4284.94,2024, Quarter 2,14.31
5562,Endeavor Prawn,Region II (Cagayan Valley),2438.52,2024, Quarter 2,8.13
5563,Endeavor Prawn,Region III (Central Luzon),72840.64,2024, Quarter 2,789.19
5564,Endeavor Prawn,Region IV-A (CALABARZON),3431.3,2024, Quarter 2,11.79
5565,Endeavor Prawn,MIMAROPA Region,10.17,2024, Quarter 2,0.04
5566,Endeavor Prawn,Region V (Bicol Region),536.7,2024, Quarter 2,2.21
5567,Endeavor Prawn,Region VI (Western Visayas),195.99,2024, Quarter 2,0.77
5568,Endeavor Prawn,Region VII (Central Visayas),8731.289999999999,2024, Quarter 2,1.3099999999999998
5569,Endeavor Prawn,Region VIII (Eastern Visayas),1234.4566666666667,2024, Quarter 2,5.326666666666667
5570,Endeavor Prawn,Region IX (Zamboanga Peninsula),1398.993333333333,2024, Quarter 2,5.22
5571,Endeavor Prawn,Region X (Nothern Mindanao),2988.82,2024, Quarter 2,11.98
5572,Endeavor Prawn,Region XI (Davao Region),6.66,2024, Quarter 2,0.04
5573,Endeavor Prawn,Region XII (SOCCSKSARGEN),2631.1366666666668,2024, Quarter 2,22.186666666666667
5574,Endeavor Prawn,Region XIII (Caraga),2890.013333333333,2024, Quarter 2,23.94333333333333
5575,Endeavor Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),778.9733333333334,2024, Quarter 2,3.8966666666666665
5576,White Shrimp,National Capital Region (NCR),19668.79,2024, Quarter 2,341.6933333333333
5577,White Shrimp,Cordillera Administrative Region (CAR),54162.42333333333,2024, Quarter 2,446.17
5578,White Shrimp,Region I (Ilocos Region),1395.39,2024, Quarter 2,6.31
5579,White Shrimp,Region II (Cagayan Valley),1336.5,2024, Quarter 2,9.4
5580,White Shrimp,Region III (Central Luzon),26768.81,2024, Quarter 2,76.48
5581,White Shrimp,Region IV-A (CALABARZON),1694.74,2024, Quarter 2,10.62
5582,White Shrimp,MIMAROPA Region,211.41,2024, Quarter 2,0.49
5583,White Shrimp,Region V (Bicol Region),161.49,2024, Quarter 2,0.87
5584,White Shrimp,Region VI (Western Visayas),171.05,2024, Quarter 2,0.68
5585,White Shrimp,Region VII (Central Visayas),7.07,2024, Quarter 2,0.05
5586,White Shrimp,Region VIII (Eastern Visayas),1619.85,2024, Quarter 2,5.4
5587,White Shrimp,Region IX (Zamboanga Peninsula),1560.61,2024, Quarter 2,7.79
5588,White Shrimp,Region X (Nothern Mindanao),15206.1,2024, Quarter 2,38.99
5589,White Shrimp,Region XI (Davao Region),0.9,2024, Quarter 2,0.01
5590,White Shrimp,Region XII (SOCCSKSARGEN),39.31,2024, Quarter 2,0.17
5591,White Shrimp,Region XIII (Caraga),10.77,2024, Quarter 2,0.08
5592,White Shrimp,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),627584.16,2024, Quarter 2,68228.20666666667
5593,Grouper,National Capital Region (NCR),93911.19666666667,2024, Quarter 2,293.05333333333334
5594,Grouper,Cordillera Administrative Region (CAR),3068.65,2024, Quarter 2,5.883333333333333
5595,Grouper,Region I (Ilocos Region),242987.18,2024, Quarter 2,419.07
5596,Grouper,Region II (Cagayan Valley),97921.97000000002,2024, Quarter 2,257.47
5597,Grouper,Region III (Central Luzon),477087.25999999995,2024, Quarter 2,4716.586666666667
5598,Grouper,Region IV-A (CALABARZON),2762.75,2024, Quarter 2,4.82
5599,Grouper,MIMAROPA Region,8400.26,2024, Quarter 2,16.03
5600,Grouper,Region V (Bicol Region),2510.56,2024, Quarter 2,6.26
5601,Grouper,Region VI (Western Visayas),535.93,2024, Quarter 2,1.9
5602,Grouper,Region VII (Central Visayas),28.4,2024, Quarter 2,0.04
5603,Grouper,Region VIII (Eastern Visayas),5613.41,2024, Quarter 2,17.96
5604,Grouper,Region IX (Zamboanga Peninsula),553.1,2024, Quarter 2,1.33
5605,Grouper,Region X (Nothern Mindanao),83466.33333333333,2024, Quarter 2,645.5266666666666
5606,Grouper,Region XI (Davao Region),52.0,2024, Quarter 2,0.04
5607,Grouper,Region XII (SOCCSKSARGEN),15189.333333333334,2024, Quarter 2,110.18666666666667
5608,Grouper,Region XIII (Caraga),38.19,2024, Quarter 2,0.03
5609,Grouper,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),794.91,2024, Quarter 2,1.54
5610,Siganid,National Capital Region (NCR),9029.436666666666,2024, Quarter 2,11808.873333333331
5611,Siganid,Cordillera Administrative Region (CAR),563000.54,2024, Quarter 2,78735.38666666666
5612,Siganid,Region I (Ilocos Region),22629.67,2024, Quarter 2,59.51
5613,Siganid,Region II (Cagayan Valley),16488.33,2024, Quarter 2,58.11
5614,Siganid,Region III (Central Luzon),463.74,2024, Quarter 2,1.85
5615,Siganid,Region IV-A (CALABARZON),400.0,2024, Quarter 2,2.0
5616,Siganid,MIMAROPA Region,4458.44,2024, Quarter 2,22.34
5617,Siganid,Region V (Bicol Region),0.28,2024, Quarter 2,0.0
5618,Siganid,Region VI (Western Visayas),115.8,2024, Quarter 2,0.46
5619,Siganid,Region VII (Central Visayas),4416.58,2024, Quarter 2,24.39
5620,Siganid,Region VIII (Eastern Visayas),16.64,2024, Quarter 2,0.09
5621,Siganid,Region IX (Zamboanga Peninsula),32181.466666666664,2024, Quarter 2,8059.38
5622,Siganid,Region X (Nothern Mindanao),884.5566666666667,2024, Quarter 2,11.340000000000002
5623,Siganid,Region XI (Davao Region),1778.2,2024, Quarter 2,7.82
5624,Siganid,Region XII (SOCCSKSARGEN),925.1033333333335,2024, Quarter 2,4.923333333333333
5625,Siganid,Region XIII (Caraga),909.52,2024, Quarter 2,4.45
5626,Siganid,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),484491.80666666664,2024, Quarter 2,66983.11333333333
5627,P. Vannamei,National Capital Region (NCR),99604.57,2024, Quarter 2,375.6333333333334
5628,P. Vannamei,Cordillera Administrative Region (CAR),579114.8466666667,2024, Quarter 2,78781.26333333332
5629,P. Vannamei,Region I (Ilocos Region),246012.15,2024, Quarter 2,785.91
5630,P. Vannamei,Region II (Cagayan Valley),428124.0,2024, Quarter 2,1070.31
5631,P. Vannamei,Region III (Central Luzon),702170.76,2024, Quarter 2,2497.57
5632,P. Vannamei,Region IV-A (CALABARZON),187078.08,2024, Quarter 2,553.49
5633,P. Vannamei,MIMAROPA Region,52801.36,2024, Quarter 2,159.97
5634,P. Vannamei,Region V (Bicol Region),9126.84,2024, Quarter 2,71.15
5635,P. Vannamei,Region VI (Western Visayas),290367.9,2024, Quarter 2,1155.57
5636,P. Vannamei,Region VII (Central Visayas),314165.02,2024, Quarter 2,1300.52
5637,P. Vannamei,Region VIII (Eastern Visayas),13418.38,2024, Quarter 2,51.05
5638,P. Vannamei,Region IX (Zamboanga Peninsula),65513.79,2024, Quarter 2,212.42333333333332
5639,P. Vannamei,Region X (Nothern Mindanao),44061.98999999999,2024, Quarter 2,173.07000000000002
5640,P. Vannamei,Region XI (Davao Region),117908.76,2024, Quarter 2,442.05
5641,P. Vannamei,Region XII (SOCCSKSARGEN),1095387.54,2024, Quarter 2,4757.51
5642,P. Vannamei,Region XIII (Caraga),44465.6,2024, Quarter 2,152.47
5643,P. Vannamei,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),495371.6866666667,2024, Quarter 2,67026.35333333333
5644,Spiny Lobster,National Capital Region (NCR),29283.416666666668,2024, Quarter 2,76.70333333333333
5645,Spiny Lobster,Cordillera Administrative Region (CAR),10879.616666666667,2024, Quarter 2,37.98666666666667
5646,Spiny Lobster,Region I (Ilocos Region),32163.523333333334,2024, Quarter 2,76.94
5647,Spiny Lobster,Region II (Cagayan Valley),30116.410000000003,2024, Quarter 2,76.47333333333333
5648,Spiny Lobster,Region III (Central Luzon),606953.4966666667,2024, Quarter 2,1513.7
5649,Spiny Lobster,Region IV-A (CALABARZON),603994.83,2024, Quarter 2,1506.8999999999999
5650,Spiny Lobster,MIMAROPA Region,4339.426666666666,2024, Quarter 2,26.3
5651,Spiny Lobster,Region V (Bicol Region),6384.323333333333,2024, Quarter 2,21.606666666666666
5652,Spiny Lobster,Region VI (Western Visayas),2500.0,2024, Quarter 2,1.0
5653,Spiny Lobster,Region VII (Central Visayas),2793.1433333333334,2024, Quarter 2,9.746666666666668
5654,Spiny Lobster,Region VIII (Eastern Visayas),725.3466666666667,2024, Quarter 2,2.0966666666666667
5655,Spiny Lobster,Region IX (Zamboanga Peninsula),14095.339999999998,2024, Quarter 2,55.77
5656,Spiny Lobster,Region X (Nothern Mindanao),13785.796666666667,2024, Quarter 2,46.54333333333333
5657,Spiny Lobster,Region XI (Davao Region),85.0,2024, Quarter 2,0.03
5658,Spiny Lobster,Region XII (SOCCSKSARGEN),480.5466666666666,2024, Quarter 2,0.31
5659,Spiny Lobster,Region XIII (Caraga),1258.11,2024, Quarter 2,0.66
5660,Spiny Lobster,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),530127.0566666666,2024, Quarter 2,67437.70999999999
5661,Carp,National Capital Region (NCR),1665.7833333333335,2024, Quarter 2,15.356666666666667
5662,Carp,Cordillera Administrative Region (CAR),249.66,2024, Quarter 2,1.58
5663,Carp,Region I (Ilocos Region),157.4,2024, Quarter 2,1.82
5664,Carp,Region II (Cagayan Valley),205.2,2024, Quarter 2,2.09
5665,Carp,Region III (Central Luzon),732.44,2024, Quarter 2,8.01
5666,Carp,Region IV-A (CALABARZON),111427.25,2024, Quarter 2,4219.14
5667,Carp,MIMAROPA Region,4.78,2024, Quarter 2,0.05
5668,Carp,Region V (Bicol Region),19.64,2024, Quarter 2,0.13
5669,Carp,Region VI (Western Visayas),206.34,2024, Quarter 2,1.09
5670,Carp,Region VII (Central Visayas),1716.87,2024, Quarter 2,5.73
5671,Carp,Region VIII (Eastern Visayas),28.41,2024, Quarter 2,0.17
5672,Carp,Region IX (Zamboanga Peninsula),10.97,2024, Quarter 2,0.07
5673,Carp,Region X (Nothern Mindanao),2639.53,2024, Quarter 2,13.65
5674,Carp,Region XI (Davao Region),1.87,2024, Quarter 2,0.01
5675,Carp,Region XII (SOCCSKSARGEN),43.66,2024, Quarter 2,0.28
5676,Carp,Region XIII (Caraga),1.13,2024, Quarter 2,0.01
5677,Carp,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),31.28,2024, Quarter 2,0.32
5678,Catfish,National Capital Region (NCR),3257.2966666666666,2024, Quarter 2,21.396666666666665
5679,Catfish,Cordillera Administrative Region (CAR),398.7,2024, Quarter 2,3.19
5680,Catfish,Region I (Ilocos Region),4835.17,2024, Quarter 2,44.2
5681,Catfish,Region II (Cagayan Valley),8590.3,2024, Quarter 2,92.05
5682,Catfish,Region III (Central Luzon),212652.1,2024, Quarter 2,2347.65
5683,Catfish,Region IV-A (CALABARZON),3680.84,2024, Quarter 2,36.68
5684,Catfish,MIMAROPA Region,651.78,2024, Quarter 2,5.68
5685,Catfish,Region V (Bicol Region),155.46,2024, Quarter 2,1.3
5686,Catfish,Region VI (Western Visayas),25684.67,2024, Quarter 2,170.75
5687,Catfish,Region VII (Central Visayas),313.21,2024, Quarter 2,1.86
5688,Catfish,Region VIII (Eastern Visayas),401.34,2024, Quarter 2,2.14
5689,Catfish,Region IX (Zamboanga Peninsula),228.98,2024, Quarter 2,1.66
5690,Catfish,Region X (Nothern Mindanao),1162.53,2024, Quarter 2,8.5
5691,Catfish,Region XI (Davao Region),28945.73,2024, Quarter 2,261.42
5692,Catfish,Region XII (SOCCSKSARGEN),7886.62,2024, Quarter 2,66.52
5693,Catfish,Region XIII (Caraga),783.29,2024, Quarter 2,5.31
5694,Catfish,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),1928.05,2024, Quarter 2,8.46
5695,Gourami,National Capital Region (NCR),81051.64666666667,2024, Quarter 2,140.32666666666668
5696,Gourami,Cordillera Administrative Region (CAR),10.78,2024, Quarter 2,0.08
5697,Gourami,Region I (Ilocos Region),90.06,2024, Quarter 2,1.48
5698,Gourami,Region II (Cagayan Valley),106.64,2024, Quarter 2,0.99
5699,Gourami,Region III (Central Luzon),118.38,2024, Quarter 2,1.54
5700,Gourami,Region IV-A (CALABARZON),1144.7433333333333,2024, Quarter 2,2.5633333333333335
5701,Gourami,MIMAROPA Region,77.7,2024, Quarter 2,0.43
5702,Gourami,Region V (Bicol Region),840.4533333333334,2024, Quarter 2,2.1133333333333333
5703,Gourami,Region VI (Western Visayas),9.08,2024, Quarter 2,0.08
5704,Gourami,Region VII (Central Visayas),191.13666666666666,2024, Quarter 2,0.47333333333333333
5705,Gourami,Region VIII (Eastern Visayas),1883.6299999999999,2024, Quarter 2,255.39333333333332
5706,Gourami,Region IX (Zamboanga Peninsula),1105.8566666666668,2024, Quarter 2,2.0500000000000003
5707,Gourami,Region X (Nothern Mindanao),1888.6366666666665,2024, Quarter 2,6.003333333333334
5708,Gourami,Region XI (Davao Region),0.5,2024, Quarter 2,0.01
5709,Gourami,Region XII (SOCCSKSARGEN),51.06,2024, Quarter 2,0.5
5710,Gourami,Region XIII (Caraga),29.793333333333333,2024, Quarter 2,0.17666666666666667
5711,Gourami,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),7398.236666666667,2024, Quarter 2,58.75
5712,Mudfish,National Capital Region (NCR),186.57666666666668,2024, Quarter 2,104.81
5713,Mudfish,Cordillera Administrative Region (CAR),196.76,2024, Quarter 2,1.2
5714,Mudfish,Region I (Ilocos Region),252.6,2024, Quarter 2,2.67
5715,Mudfish,Region II (Cagayan Valley),493.15,2024, Quarter 2,4.63
5716,Mudfish,Region III (Central Luzon),2153.33,2024, Quarter 2,23.03
5717,Mudfish,Region IV-A (CALABARZON),15.07,2024, Quarter 2,0.13
5718,Mudfish,MIMAROPA Region,167.37,2024, Quarter 2,1.62
5719,Mudfish,Region V (Bicol Region),13.36,2024, Quarter 2,0.13
5720,Mudfish,Region VI (Western Visayas),355.61,2024, Quarter 2,1.97
5721,Mudfish,Region VII (Central Visayas),13.35,2024, Quarter 2,0.08
5722,Mudfish,Region VIII (Eastern Visayas),55.03,2024, Quarter 2,0.41
5723,Mudfish,Region IX (Zamboanga Peninsula),5.85,2024, Quarter 2,0.07
5724,Mudfish,Region X (Nothern Mindanao),282.91,2024, Quarter 2,2.34
5725,Mudfish,Region XI (Davao Region),148.72,2024, Quarter 2,1.55
5726,Mudfish,Region XII (SOCCSKSARGEN),675.71,2024, Quarter 2,4.73
5727,Mudfish,Region XIII (Caraga),32.27,2024, Quarter 2,0.28
5728,Mudfish,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),13.89,2024, Quarter 2,0.08
5729,Freshwater Prawn,National Capital Region (NCR),1439.3533333333332,2024, Quarter 2,0.6566666666666666
5730,Freshwater Prawn,Cordillera Administrative Region (CAR),14.633333333333333,2024, Quarter 2,0.19000000000000003
5731,Freshwater Prawn,Region I (Ilocos Region),1479.9333333333334,2024, Quarter 2,5.336666666666667
5732,Freshwater Prawn,Region II (Cagayan Valley),64.8,2024, Quarter 2,0.22
5733,Freshwater Prawn,Region III (Central Luzon),873.9,2024, Quarter 2,3.296666666666667
5734,Freshwater Prawn,Region IV-A (CALABARZON),1183.8,2024, Quarter 2,6.05
5735,Freshwater Prawn,MIMAROPA Region,22.95,2024, Quarter 2,0.06
5736,Freshwater Prawn,Region V (Bicol Region),1.72,2024, Quarter 2,0.0
5737,Freshwater Prawn,Region VI (Western Visayas),309.47,2024, Quarter 2,1.3
5738,Freshwater Prawn,Region VII (Central Visayas),171.51333333333332,2024, Quarter 2,0.7166666666666668
5739,Freshwater Prawn,Region VIII (Eastern Visayas),3001.19,2024, Quarter 2,10.413333333333334
5740,Freshwater Prawn,Region IX (Zamboanga Peninsula),1323.24,2024, Quarter 2,4.666666666666667
5741,Freshwater Prawn,Region X (Nothern Mindanao),998.66,2024, Quarter 2,4.01
5742,Freshwater Prawn,Region XI (Davao Region),2.43,2024, Quarter 2,0.016666666666666666
5743,Freshwater Prawn,Region XII (SOCCSKSARGEN),0.13,2024, Quarter 2,0.0
5744,Freshwater Prawn,Region XIII (Caraga),29.793333333333333,2024, Quarter 2,0.17666666666666667
5745,Freshwater Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),911.2466666666666,2024, Quarter 2,3.3600000000000008
5746,Others,National Capital Region (NCR),2407.78,2024, Quarter 2,153.51
5747,Others,Cordillera Administrative Region (CAR),90.56,2024, Quarter 2,0.29
5748,Others,Region I (Ilocos Region),6922.46,2024, Quarter 2,113.88
5749,Others,Region II (Cagayan Valley),198.47,2024, Quarter 2,1.94
5750,Others,Region III (Central Luzon),70137.7,2024, Quarter 2,215.77
5751,Others,Region IV-A (CALABARZON),3187.84,2024, Quarter 2,9.38
5752,Others,MIMAROPA Region,6544.19,2024, Quarter 2,4.86
5753,Others,Region V (Bicol Region),14571.32,2024, Quarter 2,311.11
5754,Others,Region VI (Western Visayas),7973.67,2024, Quarter 2,39.72
5755,Others,Region VII (Central Visayas),25.99,2024, Quarter 2,0.06
5756,Others,Region VIII (Eastern Visayas),4688.26,2024, Quarter 2,15.37
5757,Others,Region IX (Zamboanga Peninsula),101.26,2024, Quarter 2,0.46
5758,Others,Region X (Nothern Mindanao),1650.13,2024, Quarter 2,6.6
5759,Others,Region XI (Davao Region),4.88,2024, Quarter 2,0.03
5760,Others,Region XII (SOCCSKSARGEN),107.0,2024, Quarter 2,0.88
5761,Others,Region XIII (Caraga),3608.61,2024, Quarter 2,23.75
5762,Others,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),10788.41,2024, Quarter 2,80.04
5763,Oyster,National Capital Region (NCR),84836.58333333333,2024, Quarter 2,373.48
5764,Oyster,Cordillera Administrative Region (CAR),19812.036666666667,2024, Quarter 2,80.10000000000001
5765,Oyster,Region I (Ilocos Region),6089.82,2024, Quarter 2,181.02
5766,Oyster,Region II (Cagayan Valley),4265.59,2024, Quarter 2,284.37
5767,Oyster,Region III (Central Luzon),713804.0,2024, Quarter 2,18200.0
5768,Oyster,Region IV-A (CALABARZON),847.23,2024, Quarter 2,33.29
5769,Oyster,MIMAROPA Region,20584.443333333333,2024, Quarter 2,106.11333333333334
5770,Oyster,Region V (Bicol Region),39739.67333333333,2024, Quarter 2,1896.2966666666669
5771,Oyster,Region VI (Western Visayas),95520.86,2024, Quarter 2,5306.63
5772,Oyster,Region VII (Central Visayas),1595.71,2024, Quarter 2,72.8
5773,Oyster,Region VIII (Eastern Visayas),56.96,2024, Quarter 2,2.92
5774,Oyster,Region IX (Zamboanga Peninsula),336.45,2024, Quarter 2,12.63
5775,Oyster,Region X (Nothern Mindanao),691.91,2024, Quarter 2,12.626666666666665
5776,Oyster,Region XI (Davao Region),368.64,2024, Quarter 2,28.36
5777,Oyster,Region XII (SOCCSKSARGEN),365287.7266666666,2024, Quarter 2,1595.5833333333333
5778,Oyster,Region XIII (Caraga),381153.9166666667,2024, Quarter 2,1644.5766666666668
5779,Oyster,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),477801.42,2024, Quarter 2,66973.12666666666
5780,Mussel,National Capital Region (NCR),19511.83,2024, Quarter 2,310.14
5781,Mussel,Cordillera Administrative Region (CAR),567.64,2024, Quarter 2,24.090000000000003
5782,Mussel,Region I (Ilocos Region),1283.64,2024, Quarter 2,32.12
5783,Mussel,Region II (Cagayan Valley),658.4200000000001,2024, Quarter 2,12.896666666666667
5784,Mussel,Region III (Central Luzon),17786.27,2024, Quarter 2,571.41
