,Species,Geolocation,Year-Quarter,Volume,Value
5335,..Gourami,..Region XII (SOCCSKSARGEN),2023 Quarter 4,1.49,151.52
5336,..Gourami,..Region XIII (Caraga),2023 Quarter 4,..,..
5337,..Gourami,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 4,0.01,0.70
5338,..Mudfish,..National Capital Region (NCR),2023 Quarter 4,..,..
5339,..Mudfish,..Cordillera Administrative Region (CAR),2023 Quarter 4,1.42,188.50
5340,..Mudfish,..Region I (Ilocos Region),2023 Quarter 4,5.84,437.61
5341,..Mudfish,..Region II (Cagayan Valley),2023 Quarter 4,6.09,738.28
5342,..Mudfish,..Region III (Central Luzon),2023 Quarter 4,28.25,2374.83
5343,..Mudfish,..Region IV-A (CALABARZON),2023 Quarter 4,..,..
5344,..Mudfish,..MIMAROPA Region,2023 Quarter 4,9.74,838.83
5345,..Mudfish,..Region V (Bicol Region),2023 Quarter 4,0.29,29.25
5346,..Mudfish,..Region VI (Western Visayas),2023 Quarter 4,1.54,225.32
5347,..Mudfish,..Region VII (Central Visayas),2023 Quarter 4,0.00,0.36
5348,..Mudfish,..Region VIII (Eastern Visayas),2023 Quarter 4,0.16,21.16
5349,..Mudfish,..Region IX (Zamboanga Peninsula),2023 Quarter 4,..,..
5350,..Mudfish,..Region X (Nothern Mindanao),2023 Quarter 4,1.45,101.50
5351,..Mudfish,..Region XI (Davao Region),2023 Quarter 4,16.36,1251.20
5352,..Mudfish,..Region XII (SOCCSKSARGEN),2023 Quarter 4,3.08,531.25
5353,..Mudfish,..Region XIII (Caraga),2023 Quarter 4,0.14,20.79
5354,..Mudfish,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 4,0.10,16.22
5355,..Freshwater Prawn,..National Capital Region (NCR),2023 Quarter 4,..,..
5356,..Freshwater Prawn,..Cordillera Administrative Region (CAR),2023 Quarter 4,..,..
5357,..Freshwater Prawn,..Region I (Ilocos Region),2023 Quarter 4,..,..
5358,..Freshwater Prawn,..Region II (Cagayan Valley),2023 Quarter 4,..,..
5359,..Freshwater Prawn,..Region III (Central Luzon),2023 Quarter 4,0.24,23.88
5360,..Freshwater Prawn,..Region IV-A (CALABARZON),2023 Quarter 4,..,..
5361,..Freshwater Prawn,..MIMAROPA Region,2023 Quarter 4,..,..
5362,..Freshwater Prawn,..Region V (Bicol Region),2023 Quarter 4,0.14,35.56
5363,..Freshwater Prawn,..Region VI (Western Visayas),2023 Quarter 4,..,..
5364,..Freshwater Prawn,..Region VII (Central Visayas),2023 Quarter 4,..,..
5365,..Freshwater Prawn,..Region VIII (Eastern Visayas),2023 Quarter 4,..,..
5366,..Freshwater Prawn,..Region IX (Zamboanga Peninsula),2023 Quarter 4,..,..
5367,..Freshwater Prawn,..Region X (Nothern Mindanao),2023 Quarter 4,5.53,885.04
5368,..Freshwater Prawn,..Region XI (Davao Region),2023 Quarter 4,..,..
5369,..Freshwater Prawn,..Region XII (SOCCSKSARGEN),2023 Quarter 4,..,..
5370,..Freshwater Prawn,..Region XIII (Caraga),2023 Quarter 4,..,..
5371,..Freshwater Prawn,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 4,..,..
5372,..Others,..National Capital Region (NCR),2023 Quarter 4,138.38,8781.15
5373,..Others,..Cordillera Administrative Region (CAR),2023 Quarter 4,0.36,105.29
5374,..Others,..Region I (Ilocos Region),2023 Quarter 4,99.56,4756.89
5375,..Others,..Region II (Cagayan Valley),2023 Quarter 4,12.94,1683.50
5376,..Others,..Region III (Central Luzon),2023 Quarter 4,189.89,14652.55
5377,..Others,..Region IV-A (CALABARZON),2023 Quarter 4,4.38,1066.14
5378,..Others,..MIMAROPA Region,2023 Quarter 4,3.36,1337.91
5379,..Others,..Region V (Bicol Region),2023 Quarter 4,14.45,4108.55
5380,..Others,..Region VI (Western Visayas),2023 Quarter 4,4.98,836.72
5381,..Others,..Region VII (Central Visayas),2023 Quarter 4,0.03,9.50
5382,..Others,..Region VIII (Eastern Visayas),2023 Quarter 4,0.44,246.47
5383,..Others,..Region IX (Zamboanga Peninsula),2023 Quarter 4,2.37,1222.33
5384,..Others,..Region X (Nothern Mindanao),2023 Quarter 4,0.09,11.17
5385,..Others,..Region XI (Davao Region),2023 Quarter 4,8.22,2518.64
5386,..Others,..Region XII (SOCCSKSARGEN),2023 Quarter 4,35.34,11283.34
5387,..Others,..Region XIII (Caraga),2023 Quarter 4,12.95,7216.19
5388,..Others,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 4,22.95,2644.08
5389,..Oyster,..National Capital Region (NCR),2023 Quarter 4,..,..
5390,..Oyster,..Cordillera Administrative Region (CAR),2023 Quarter 4,..,..
5391,..Oyster,..Region I (Ilocos Region),2023 Quarter 4,330.66,9830.27
5392,..Oyster,..Region II (Cagayan Valley),2023 Quarter 4,12.03,180.40
5393,..Oyster,..Region III (Central Luzon),2023 Quarter 4,67.70,2574.63
5394,..Oyster,..Region IV-A (CALABARZON),2023 Quarter 4,66.67,2243.64
5395,..Oyster,..MIMAROPA Region,2023 Quarter 4,..,..
5396,..Oyster,..Region V (Bicol Region),2023 Quarter 4,0.30,90.15
5397,..Oyster,..Region VI (Western Visayas),2023 Quarter 4,1023.73,20348.38
5398,..Oyster,..Region VII (Central Visayas),2023 Quarter 4,84.11,1297.27
5399,..Oyster,..Region VIII (Eastern Visayas),2023 Quarter 4,8.70,174.10
5400,..Oyster,..Region IX (Zamboanga Peninsula),2023 Quarter 4,37.73,1536.00
5401,..Oyster,..Region X (Nothern Mindanao),2023 Quarter 4,0.20,19.72
5402,..Oyster,..Region XI (Davao Region),2023 Quarter 4,10.15,135.35
5403,..Oyster,..Region XII (SOCCSKSARGEN),2023 Quarter 4,..,..
5404,..Oyster,..Region XIII (Caraga),2023 Quarter 4,..,..
5405,..Oyster,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 4,..,..
5406,..Mussel,..National Capital Region (NCR),2023 Quarter 4,..,..
5407,..Mussel,..Cordillera Administrative Region (CAR),2023 Quarter 4,..,..
5408,..Mussel,..Region I (Ilocos Region),2023 Quarter 4,173.55,12148.30
5409,..Mussel,..Region II (Cagayan Valley),2023 Quarter 4,..,..
5410,..Mussel,..Region III (Central Luzon),2023 Quarter 4,198.38,7319.21
5411,..Mussel,..Region IV-A (CALABARZON),2023 Quarter 4,212.98,8095.34
5412,..Mussel,..MIMAROPA Region,2023 Quarter 4,5.88,88.24
5413,..Mussel,..Region V (Bicol Region),2023 Quarter 4,69.65,2819.25
5414,..Mussel,..Region VI (Western Visayas),2023 Quarter 4,246.70,9811.00
5415,..Mussel,..Region VII (Central Visayas),2023 Quarter 4,..,..
5416,..Mussel,..Region VIII (Eastern Visayas),2023 Quarter 4,1030.16,24720.64
5417,..Mussel,..Region IX (Zamboanga Peninsula),2023 Quarter 4,..,..
5418,..Mussel,..Region X (Nothern Mindanao),2023 Quarter 4,2.92,291.61
5419,..Mussel,..Region XI (Davao Region),2023 Quarter 4,..,..
5420,..Mussel,..Region XII (SOCCSKSARGEN),2023 Quarter 4,..,..
5421,..Mussel,..Region XIII (Caraga),2023 Quarter 4,..,..
5422,..Mussel,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 4,..,..
5423,..Seaweed,..National Capital Region (NCR),2023 Quarter 4,..,..
5424,..Seaweed,..Cordillera Administrative Region (CAR),2023 Quarter 4,..,..
5425,..Seaweed,..Region I (Ilocos Region),2023 Quarter 4,..,..
5426,..Seaweed,..Region II (Cagayan Valley),2023 Quarter 4,0.95,14.19
5427,..Seaweed,..Region III (Central Luzon),2023 Quarter 4,1191.15,9529.20
5428,..Seaweed,..Region IV-A (CALABARZON),2023 Quarter 4,95.61,4425.96
5429,..Seaweed,..MIMAROPA Region,2023 Quarter 4,143070.46,834400.20
5430,..Seaweed,..Region V (Bicol Region),2023 Quarter 4,257.29,4912.61
5431,..Seaweed,..Region VI (Western Visayas),2023 Quarter 4,14999.79,88649.38
5432,..Seaweed,..Region VII (Central Visayas),2023 Quarter 4,825.13,8194.77
5433,..Seaweed,..Region VIII (Eastern Visayas),2023 Quarter 4,205.23,6379.57
5434,..Seaweed,..Region IX (Zamboanga Peninsula),2023 Quarter 4,35615.04,154450.79
5435,..Seaweed,..Region X (Nothern Mindanao),2023 Quarter 4,189.81,3264.08
5436,..Seaweed,..Region XI (Davao Region),2023 Quarter 4,813.68,10535.60
5437,..Seaweed,..Region XII (SOCCSKSARGEN),2023 Quarter 4,0.91,27.33
5438,..Seaweed,..Region XIII (Caraga),2023 Quarter 4,236.65,3645.89
5439,..Seaweed,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 4,328205.21,2025381.62
5440,All Species,..National Capital Region (NCR),2024 Quarter 1,318.32,17456.54
5441,All Species,..Cordillera Administrative Region (CAR),2024 Quarter 1,843.57,94935.26
5442,All Species,..Region I (Ilocos Region),2024 Quarter 1,23819.94,3557411.46
5443,All Species,..Region II (Cagayan Valley),2024 Quarter 1,2610.20,435131.55
5444,All Species,..Region III (Central Luzon),2024 Quarter 1,104030.72,14127397.93
5445,All Species,..Region IV-A (CALABARZON),2024 Quarter 1,16487.03,1592354.38
5446,All Species,..MIMAROPA Region,2024 Quarter 1,46280.26,369291.56
5447,All Species,..Region V (Bicol Region),2024 Quarter 1,2789.28,168730.21
5448,All Species,..Region VI (Western Visayas),2024 Quarter 1,29149.67,2072794.86
5449,All Species,..Region VII (Central Visayas),2024 Quarter 1,5520.74,563496.31
5450,All Species,..Region VIII (Eastern Visayas),2024 Quarter 1,2134.39,296073.25
5451,All Species,..Region IX (Zamboanga Peninsula),2024 Quarter 1,35094.81,273863.74
5452,All Species,..Region X (Nothern Mindanao),2024 Quarter 1,2407.50,342722.40
5453,All Species,..Region XI (Davao Region),2024 Quarter 1,4877.36,734170.32
5454,All Species,..Region XII (SOCCSKSARGEN),2024 Quarter 1,3634.49,628524.25
5455,All Species,..Region XIII (Caraga),2024 Quarter 1,2177.11,364883.80
5456,All Species,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2024 Quarter 1,264573.37,2140892.58
5457,..Milkfish,..National Capital Region (NCR),2024 Quarter 1,66.66,7083.11
5458,..Milkfish,..Cordillera Administrative Region (CAR),2024 Quarter 1,..,..
5459,..Milkfish,..Region I (Ilocos Region),2024 Quarter 1,21797.78,3245786.40
5460,..Milkfish,..Region II (Cagayan Valley),2024 Quarter 1,39.29,6060.67
5461,..Milkfish,..Region III (Central Luzon),2024 Quarter 1,13754.37,1426591.07
5462,..Milkfish,..Region IV-A (CALABARZON),2024 Quarter 1,5113.57,565250.62
5463,..Milkfish,..MIMAROPA Region,2024 Quarter 1,69.84,9304.81
5464,..Milkfish,..Region V (Bicol Region),2024 Quarter 1,75.52,9964.72
5465,..Milkfish,..Region VI (Western Visayas),2024 Quarter 1,6531.62,845261.75
5466,..Milkfish,..Region VII (Central Visayas),2024 Quarter 1,688.69,87464.21
5467,..Milkfish,..Region VIII (Eastern Visayas),2024 Quarter 1,1347.13,204992.45
5468,..Milkfish,..Region IX (Zamboanga Peninsula),2024 Quarter 1,371.31,36784.15
5469,..Milkfish,..Region X (Nothern Mindanao),2024 Quarter 1,1436.29,201126.13
5470,..Milkfish,..Region XI (Davao Region),2024 Quarter 1,3418.17,490219.54
5471,..Milkfish,..Region XII (SOCCSKSARGEN),2024 Quarter 1,492.95,69682.40
5472,..Milkfish,..Region XIII (Caraga),2024 Quarter 1,1475.25,207866.54
5473,..Milkfish,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2024 Quarter 1,449.57,64148.04
5474,..Tilapia,..National Capital Region (NCR),2024 Quarter 1,43.52,1941.53
5475,..Tilapia,..Cordillera Administrative Region (CAR),2024 Quarter 1,833.52,93849.99
5476,..Tilapia,..Region I (Ilocos Region),2024 Quarter 1,1505.79,144149.90
5477,..Tilapia,..Region II (Cagayan Valley),2024 Quarter 1,1908.27,198556.35
5478,..Tilapia,..Region III (Central Luzon),2024 Quarter 1,77241.49,7203381.05
5479,..Tilapia,..Region IV-A (CALABARZON),2024 Quarter 1,9877.37,875791.32
5480,..Tilapia,..MIMAROPA Region,2024 Quarter 1,49.39,7186.54
5481,..Tilapia,..Region V (Bicol Region),2024 Quarter 1,681.36,70453.05
5482,..Tilapia,..Region VI (Western Visayas),2024 Quarter 1,218.91,24123.51
5483,..Tilapia,..Region VII (Central Visayas),2024 Quarter 1,98.42,12994.10
5484,..Tilapia,..Region VIII (Eastern Visayas),2024 Quarter 1,52.70,7990.52
5485,..Tilapia,..Region IX (Zamboanga Peninsula),2024 Quarter 1,47.99,3863.23
5486,..Tilapia,..Region X (Nothern Mindanao),2024 Quarter 1,548.99,67451.72
5487,..Tilapia,..Region XI (Davao Region),2024 Quarter 1,68.64,9225.87
5488,..Tilapia,..Region XII (SOCCSKSARGEN),2024 Quarter 1,2317.86,342623.64
5489,..Tilapia,..Region XIII (Caraga),2024 Quarter 1,154.88,17980.32
5490,..Tilapia,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2024 Quarter 1,1703.35,184079.90
5491,..Tiger Prawn,..National Capital Region (NCR),2024 Quarter 1,..,..
5492,..Tiger Prawn,..Cordillera Administrative Region (CAR),2024 Quarter 1,..,..
5493,..Tiger Prawn,..Region I (Ilocos Region),2024 Quarter 1,208.20,114520.28
5494,..Tiger Prawn,..Region II (Cagayan Valley),2024 Quarter 1,8.93,4261.00
5495,..Tiger Prawn,..Region III (Central Luzon),2024 Quarter 1,4899.28,3302625.56
5496,..Tiger Prawn,..Region IV-A (CALABARZON),2024 Quarter 1,37.65,17410.23
5497,..Tiger Prawn,..MIMAROPA Region,2024 Quarter 1,14.85,7482.37
5498,..Tiger Prawn,..Region V (Bicol Region),2024 Quarter 1,5.01,2517.34
5499,..Tiger Prawn,..Region VI (Western Visayas),2024 Quarter 1,54.59,21160.86
5500,..Tiger Prawn,..Region VII (Central Visayas),2024 Quarter 1,191.57,84012.86
5501,..Tiger Prawn,..Region VIII (Eastern Visayas),2024 Quarter 1,4.30,1859.86
5502,..Tiger Prawn,..Region IX (Zamboanga Peninsula),2024 Quarter 1,117.74,47314.11
5503,..Tiger Prawn,..Region X (Nothern Mindanao),2024 Quarter 1,85.93,29003.91
5504,..Tiger Prawn,..Region XI (Davao Region),2024 Quarter 1,..,..
5505,..Tiger Prawn,..Region XII (SOCCSKSARGEN),2024 Quarter 1,..,..
5506,..Tiger Prawn,..Region XIII (Caraga),2024 Quarter 1,63.32,23507.54
5507,..Tiger Prawn,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2024 Quarter 1,0.73,431.02
5508,..Mudcrab,..National Capital Region (NCR),2024 Quarter 1,..,..
5509,..Mudcrab,..Cordillera Administrative Region (CAR),2024 Quarter 1,..,..
5510,..Mudcrab,..Region I (Ilocos Region),2024 Quarter 1,6.32,3478.29
5511,..Mudcrab,..Region II (Cagayan Valley),2024 Quarter 1,6.06,2741.13
5512,..Mudcrab,..Region III (Central Luzon),2024 Quarter 1,1150.81,878263.37
5513,..Mudcrab,..Region IV-A (CALABARZON),2024 Quarter 1,33.89,22322.85
5514,..Mudcrab,..MIMAROPA Region,2024 Quarter 1,3.59,1651.43
5515,..Mudcrab,..Region V (Bicol Region),2024 Quarter 1,15.74,8495.30
5516,..Mudcrab,..Region VI (Western Visayas),2024 Quarter 1,580.51,220398.87
5517,..Mudcrab,..Region VII (Central Visayas),2024 Quarter 1,0.05,18.15
5518,..Mudcrab,..Region VIII (Eastern Visayas),2024 Quarter 1,9.43,7746.42
5519,..Mudcrab,..Region IX (Zamboanga Peninsula),2024 Quarter 1,35.74,17930.20
5520,..Mudcrab,..Region X (Nothern Mindanao),2024 Quarter 1,87.85,33815.07
5521,..Mudcrab,..Region XI (Davao Region),2024 Quarter 1,0.00,0.44
5522,..Mudcrab,..Region XII (SOCCSKSARGEN),2024 Quarter 1,1.07,849.64
5523,..Mudcrab,..Region XIII (Caraga),2024 Quarter 1,40.58,24681.11
5524,..Mudcrab,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2024 Quarter 1,1.86,1578.36
5525,..Endeavor Prawn,..National Capital Region (NCR),2024 Quarter 1,..,..
5526,..Endeavor Prawn,..Cordillera Administrative Region (CAR),2024 Quarter 1,..,..
5527,..Endeavor Prawn,..Region I (Ilocos Region),2024 Quarter 1,1.90,665.11
5528,..Endeavor Prawn,..Region II (Cagayan Valley),2024 Quarter 1,4.45,1364.34
5529,..Endeavor Prawn,..Region III (Central Luzon),2024 Quarter 1,..,..
5530,..Endeavor Prawn,..Region IV-A (CALABARZON),2024 Quarter 1,12.14,4248.06
5531,..Endeavor Prawn,..MIMAROPA Region,2024 Quarter 1,0.82,193.01
5532,..Endeavor Prawn,..Region V (Bicol Region),2024 Quarter 1,33.06,4917.14
5533,..Endeavor Prawn,..Region VI (Western Visayas),2024 Quarter 1,1.03,235.77
5534,..Endeavor Prawn,..Region VII (Central Visayas),2024 Quarter 1,..,..
5535,..Endeavor Prawn,..Region VIII (Eastern Visayas),2024 Quarter 1,..,..
5536,..Endeavor Prawn,..Region IX (Zamboanga Peninsula),2024 Quarter 1,..,..
5537,..Endeavor Prawn,..Region X (Nothern Mindanao),2024 Quarter 1,0.36,67.22
5538,..Endeavor Prawn,..Region XI (Davao Region),2024 Quarter 1,..,..
5539,..Endeavor Prawn,..Region XII (SOCCSKSARGEN),2024 Quarter 1,..,..
5540,..Endeavor Prawn,..Region XIII (Caraga),2024 Quarter 1,5.20,1960.95
5541,..Endeavor Prawn,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2024 Quarter 1,..,..
5542,..White Shrimp,..National Capital Region (NCR),2024 Quarter 1,..,..
5543,..White Shrimp,..Cordillera Administrative Region (CAR),2024 Quarter 1,..,..
5544,..White Shrimp,..Region I (Ilocos Region),2024 Quarter 1,0.99,254.61
5545,..White Shrimp,..Region II (Cagayan Valley),2024 Quarter 1,0.24,36.61
5546,..White Shrimp,..Region III (Central Luzon),2024 Quarter 1,..,..
5547,..White Shrimp,..Region IV-A (CALABARZON),2024 Quarter 1,0.91,318.58
5548,..White Shrimp,..MIMAROPA Region,2024 Quarter 1,0.81,209.47
5549,..White Shrimp,..Region V (Bicol Region),2024 Quarter 1,0.62,154.86
5550,..White Shrimp,..Region VI (Western Visayas),2024 Quarter 1,3.37,661.62
5551,..White Shrimp,..Region VII (Central Visayas),2024 Quarter 1,0.12,22.56
5552,..White Shrimp,..Region VIII (Eastern Visayas),2024 Quarter 1,39.15,9870.10
5553,..White Shrimp,..Region IX (Zamboanga Peninsula),2024 Quarter 1,7.03,825.00
5554,..White Shrimp,..Region X (Nothern Mindanao),2024 Quarter 1,..,..
5555,..White Shrimp,..Region XI (Davao Region),2024 Quarter 1,..,..
5556,..White Shrimp,..Region XII (SOCCSKSARGEN),2024 Quarter 1,..,..
5557,..White Shrimp,..Region XIII (Caraga),2024 Quarter 1,0.09,15.52
5558,..White Shrimp,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2024 Quarter 1,..,..
5559,..Grouper,..National Capital Region (NCR),2024 Quarter 1,..,..
5560,..Grouper,..Cordillera Administrative Region (CAR),2024 Quarter 1,..,..
5561,..Grouper,..Region I (Ilocos Region),2024 Quarter 1,11.09,7996.98
5562,..Grouper,..Region II (Cagayan Valley),2024 Quarter 1,..,..
5563,..Grouper,..Region III (Central Luzon),2024 Quarter 1,..,..
5564,..Grouper,..Region IV-A (CALABARZON),2024 Quarter 1,2.95,2379.16
5565,..Grouper,..MIMAROPA Region,2024 Quarter 1,7.70,9702.49
5566,..Grouper,..Region V (Bicol Region),2024 Quarter 1,17.35,10030.82
5567,..Grouper,..Region VI (Western Visayas),2024 Quarter 1,16.05,6457.58
5568,..Grouper,..Region VII (Central Visayas),2024 Quarter 1,3.30,2145.07
5569,..Grouper,..Region VIII (Eastern Visayas),2024 Quarter 1,25.54,9862.68
5570,..Grouper,..Region IX (Zamboanga Peninsula),2024 Quarter 1,1.99,788.64
5571,..Grouper,..Region X (Nothern Mindanao),2024 Quarter 1,..,..
5572,..Grouper,..Region XI (Davao Region),2024 Quarter 1,..,..
5573,..Grouper,..Region XII (SOCCSKSARGEN),2024 Quarter 1,..,..
5574,..Grouper,..Region XIII (Caraga),2024 Quarter 1,..,..
5575,..Grouper,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2024 Quarter 1,0.07,13.64
5576,..Siganid,..National Capital Region (NCR),2024 Quarter 1,..,..
5577,..Siganid,..Cordillera Administrative Region (CAR),2024 Quarter 1,..,..
5578,..Siganid,..Region I (Ilocos Region),2024 Quarter 1,35.26,13881.45
5579,..Siganid,..Region II (Cagayan Valley),2024 Quarter 1,0.70,225.76
5580,..Siganid,..Region III (Central Luzon),2024 Quarter 1,0.20,40.83
5581,..Siganid,..Region IV-A (CALABARZON),2024 Quarter 1,1.06,178.66
5582,..Siganid,..MIMAROPA Region,2024 Quarter 1,0.77,154.79
5583,..Siganid,..Region V (Bicol Region),2024 Quarter 1,0.50,88.88
5584,..Siganid,..Region VI (Western Visayas),2024 Quarter 1,..,..
5585,..Siganid,..Region VII (Central Visayas),2024 Quarter 1,..,..
5586,..Siganid,..Region VIII (Eastern Visayas),2024 Quarter 1,0.72,130.77
5587,..Siganid,..Region IX (Zamboanga Peninsula),2024 Quarter 1,..,..
5588,..Siganid,..Region X (Nothern Mindanao),2024 Quarter 1,..,..
5589,..Siganid,..Region XI (Davao Region),2024 Quarter 1,1.52,307.58
5590,..Siganid,..Region XII (SOCCSKSARGEN),2024 Quarter 1,..,..
5591,..Siganid,..Region XIII (Caraga),2024 Quarter 1,0.54,127.09
5592,..Siganid,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2024 Quarter 1,..,..
5593,..P. Vannamei,..National Capital Region (NCR),2024 Quarter 1,..,..
5594,..P. Vannamei,..Cordillera Administrative Region (CAR),2024 Quarter 1,..,..
5595,..P. Vannamei,..Region I (Ilocos Region),2024 Quarter 1,35.40,11929.96
5596,..P. Vannamei,..Region II (Cagayan Valley),2024 Quarter 1,532.45,212979.52
5597,..P. Vannamei,..Region III (Central Luzon),2024 Quarter 1,2951.07,1062263.30
5598,..P. Vannamei,..Region IV-A (CALABARZON),2024 Quarter 1,148.63,61178.92
5599,..P. Vannamei,..MIMAROPA Region,2024 Quarter 1,111.16,34883.68
5600,..P. Vannamei,..Region V (Bicol Region),2024 Quarter 1,3.38,617.65
5601,..P. Vannamei,..Region VI (Western Visayas),2024 Quarter 1,2265.78,746967.48
5602,..P. Vannamei,..Region VII (Central Visayas),2024 Quarter 1,1242.49,349631.92
5603,..P. Vannamei,..Region VIII (Eastern Visayas),2024 Quarter 1,158.89,39814.66
5604,..P. Vannamei,..Region IX (Zamboanga Peninsula),2024 Quarter 1,..,..
5605,..P. Vannamei,..Region X (Nothern Mindanao),2024 Quarter 1,0.81,292.90
5606,..P. Vannamei,..Region XI (Davao Region),2024 Quarter 1,737.65,198677.77
5607,..P. Vannamei,..Region XII (SOCCSKSARGEN),2024 Quarter 1,785.98,208773.69
5608,..P. Vannamei,..Region XIII (Caraga),2024 Quarter 1,213.45,71511.56
5609,..P. Vannamei,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2024 Quarter 1,..,..
5610,..Spiny Lobster,..National Capital Region (NCR),2024 Quarter 1,..,..
5611,..Spiny Lobster,..Cordillera Administrative Region (CAR),2024 Quarter 1,..,..
5612,..Spiny Lobster,..Region I (Ilocos Region),2024 Quarter 1,..,..
